cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],AoP/Flow,Pao/PLV,rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.6336630153497115,0.42900000000000027,0.603281,22.815,0.617,62.069,116.985,1.884757286245952,5.127547666009204,0.23459267563751,-0.12657907696475,-0.0904760689311016,0.781722,0.792075,0.799454
0.6435638153308049,0.4357030000000002,0.609984,23.242,0.617,62.562,117.622,1.880086953741888,5.060752086739523,0.219210770548661,-0.118039947673246,-0.0799411560219909,0.787665,0.79269,0.802555
0.6534646153118984,0.4424060000000002,0.616687,24.094,0.624,63.547,115.074,1.8108486631941714,4.776043828339005,0.201448275067225,-0.110669801980048,-0.0644591273121738,0.786231,0.79335,0.806382
0.663366892362958,0.44911000000000034,0.623391,24.308,0.613,64.04,115.074,1.7969081823860085,4.733997038012177,0.174712756716237,-0.100843931592151,-0.053302771753407,0.790708,0.792462,0.807286
0.6732676923440514,0.45581300000000025,0.630094,23.455,0.617,63.547,115.074,1.8108486631941714,4.906160733319122,0.145037652139258,-0.0895810676064752,-0.0445087332552571,0.798721,0.792119,0.807018
0.6831684923251445,0.46251600000000004,0.636797,22.815,0.624,63.055,113.375,1.7980334628498928,4.969318430856892,0.121104825120346,-0.0825117313961749,-0.0387397930735575,0.794616,0.790756,0.805007
0.6930692923062379,0.46921899999999994,0.6435,23.881,0.617,62.069,113.8,1.8334434258647634,4.765294585653867,0.101886762441529,-0.0756525312119828,-0.031875902542064,0.802282,0.79301,0.80342
0.7029700922873314,0.47592199999999996,0.650203,25.374,0.624,61.577,111.677,1.81361547330984,4.401237487191614,0.0912835822226215,-0.0690549536850303,-0.0305023069026312,0.808428,0.795638,0.801487
0.7128708922684249,0.48262499999999997,0.656906,26.227,0.621,61.084,111.889,1.8317235282561717,4.266176078087467,0.0832800417595058,-0.0635480588675271,-0.0286679395510505,0.810787,0.797954,0.80186
0.7227716922495185,0.489328,0.663609,26.227,0.628,60.099,111.889,1.8617447877668514,4.266176078087467,0.0791705133732911,-0.059744694649547,-0.0271228384652562,0.817504,0.800397,0.803502
0.732672492230612,0.496031,0.670312,26.44,0.638,59.114,110.191,1.8640423588320874,4.167586989409985,0.0756143723789452,-0.0577242923570571,-0.0271487478409751,0.818571,0.801707,0.805866
0.7425747692816713,0.5027349999999999,0.677016,27.932,0.624,58.621,110.615,1.8869517749611913,3.960153229271087,0.0755034883844181,-0.0574638388818685,-0.0278860081605187,0.8205,0.80103,0.806876
0.7524755692627648,0.509438,0.683719,28.572,0.631,57.636,108.28,1.8786869317787493,3.7897242055158897,0.0748910692128523,-0.0580722413569768,-0.0283484121124469,0.82097,0.800913,0.808086
0.7623763692438583,0.516141,0.690422,28.785,0.628,56.651,108.704,1.9188363841768017,3.7764113253430605,0.0746646924813294,-0.0581736964495869,-0.0297405268289337,0.820487,0.800506,0.808176
0.7722771692249518,0.522844,0.697125,27.719,0.631,55.665,108.28,1.9452079403574958,3.9063458277715646,0.0749395907707489,-0.0579946758852766,-0.0308728453426285,0.820781,0.801027,0.809149
0.7821779692060454,0.529547,0.703828,27.293,0.638,55.173,106.581,1.931760100048937,3.9050672333565384,0.0768356443187321,-0.0584747103657328,-0.0313270190392708,0.821618,0.800988,0.807879
0.7920787691871389,0.53625,0.710531,28.146,0.628,54.68,107.006,1.956949524506218,3.80181908619342,0.0795016259298127,-0.0582476050136902,-0.0309813969609362,0.824044,0.802242,0.807902
0.8019795691682324,0.542953,0.717234,28.146,0.638,53.695,104.883,1.953310364093491,3.726390961415476,0.0819058467993928,-0.0581481979646463,-0.0308565729213013,0.82663,0.803613,0.808345
0.8118818462192917,0.549657,0.723938,27.932,0.621,52.71,105.52,2.001897173211914,3.7777459544608334,0.0838851854034335,-0.0583857376281719,-0.0307650588939077,0.828011,0.804544,0.808844
0.8217826462003852,0.55636,0.730641,26.866,0.624,52.217,105.095,2.012658712679779,3.9118216332911486,0.0848872769621236,-0.0587590132218034,-0.0310770092408479,0.828522,0.80532,0.810158
0.8316834461814787,0.563063,0.737344,26.866,0.628,51.724,103.609,2.003112674967133,3.8565100870989353,0.0848709041776951,-0.05913673054904,-0.0311167630439975,0.829509,0.805785,0.810828
0.8415842461625723,0.569766,0.744047,27.719,0.642,51.724,104.034,2.0113293635449696,3.753165698618276,0.084262163432452,-0.0592569291300376,-0.0311041236151148,0.830693,0.806366,0.811575
0.8514850461436658,0.576469,0.75075,27.932,0.653,52.217,101.91,1.9516632514315262,3.6485035085206934,0.0827645618703684,-0.058423549755986,-0.0311752821543391,0.831947,0.806849,0.81199
0.8613858461247593,0.583172,0.757453,27.719,0.663,52.217,102.76,1.9679414749985638,3.7072044446047836,0.0814591149374081,-0.0580592279052909,-0.0312645732686409,0.832417,0.807278,0.812332
0.8712866461058528,0.589875,0.764156,26.866,0.678,51.232,102.335,1.997482042473454,3.8090895555720983,0.0797897698376531,-0.0573861457995823,-0.0309944509184689,0.833516,0.807373,0.812112
0.8811874460869462,0.5965779999999999,0.770859,27.293,0.699,50.739,100.849,1.987603224344193,3.6950500128238013,0.0774956695263561,-0.0564047212159292,-0.0308891319408696,0.834336,0.807818,0.812378
0.8910882460680397,0.603281,0.777562,28.785,0.699,49.754,101.273,2.035474534710777,3.5182560361299284,0.0747007919255096,-0.0550691620834995,-0.0293011144142578,0.834373,0.807852,0.813117
0.9009905231190993,0.6099850000000001,0.784266,28.998,0.692,49.261,99.363,2.0170723290229593,3.4265466583902335,0.0708046015716271,-0.0532004761825225,-0.0272062343299691,0.83483,0.807681,0.814368
0.9108913231001927,0.616688,0.790969,28.785,0.642,49.261,100.212,2.0343070583219993,3.4813965607087027,0.0651370821600636,-0.0499855398777461,-0.0266327753852955,0.835539,0.807242,0.814612
0.9207921230812862,0.623391,0.797672,28.359,0.635,48.769,99.787,2.0461153601673194,3.518706583447935,0.0578887603914116,-0.0455673827377627,-0.0241145937851831,0.836279,0.806859,0.815373
0.9306929230623797,0.630094,0.804375,29.425,0.635,48.276,98.513,2.0406205982268624,3.3479354290569243,0.0482216900570603,-0.0399177211935717,-0.0212261783213802,0.837322,0.806065,0.815646
0.9405937230434731,0.636797,0.811078,31.344,0.628,47.784,98.938,2.070525698978738,3.156521184277693,0.0406533132184998,-0.0344197258524548,-0.0173918360325709,0.841235,0.806839,0.816194
0.9504945230245666,0.6435,0.817781,31.984,0.631,46.798,97.027,2.073315098935852,3.033610555277639,0.0335726822084676,-0.027856380523634,-0.0124676755800512,0.84157,0.805821,0.813216
0.9603953230056602,0.650203,0.824484,32.623,0.624,45.813,98.301,2.1457010018990244,3.0132421910921745,0.0258852590297874,-0.0208019611726149,-0.00858089383200149,0.847702,0.808494,0.81548
0.9702961229867537,0.656906,0.831187,33.476,0.603,44.828,97.239,2.1691576693138215,2.904737722547497,0.0170047424973237,-0.0131276822269624,-0.00556666618287905,0.849528,0.809438,0.814624
0.9801984000378132,0.6636100000000001,0.837891,36.248,0.578,43.35,95.966,2.213748558246828,2.647483999117193,0.0102203765675455,-0.00741428704426033,-0.00227504812743242,0.849213,0.809262,0.814157
0.9900992000189066,0.670313,0.844594,40.726,0.946,42.365,96.603,2.2802549274164994,2.3720227864263617,0.00438945894119444,-0.00282318238095033,0.000284284282439306,0.849191,0.808217,0.812566
1.0,0.677016,0.851297,45.63,1.395,40.887,94.267,2.305549441142661,2.065899627438089,0.00083661085203717,0.000233165803062838,0.00081424383980543,0.852456,0.809079,0.811298
