cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [ml/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.41818201545004785,0.30834400000000006,0.757453,0.653,68.213,59.12,15.196,0.117388896702473,-0.133670762010161,-0.085327226913268,0.886035,0.860569,0.879115
0.4272727519312559,0.31504699999999997,0.764156,0.653,67.204,57.703,15.196,0.119070346929991,-0.133601577928572,-0.0862842353857584,0.887062,0.861244,0.879224
0.4363634884124642,0.32175,0.770859,0.656,65.791,56.083,15.196,0.120729872612871,-0.133340301807589,-0.0877427364470876,0.887399,0.861686,0.879443
0.4454542248936724,0.328453,0.777562,0.656,64.177,53.855,15.196,0.120803421200296,-0.13312506162515,-0.0882548566190236,0.888371,0.862299,0.880098
0.4545463175939589,0.33515700000000004,0.784266,0.649,61.755,51.02,14.215,0.11867208552195,-0.129879950160947,-0.0881564986051316,0.89008,0.863349,0.881346
0.46363705407516714,0.34186000000000005,0.790969,0.649,58.93,47.578,12.745,0.114674447017703,-0.124809109451235,-0.0874516447725,0.892364,0.865373,0.882714
0.4727277905563754,0.34856300000000007,0.797672,0.61,55.902,43.73,11.274,0.111854539414075,-0.119943067101355,-0.0863704934450961,0.895321,0.86683,0.884101
0.4818185270375835,0.35526599999999997,0.804375,0.667,56.508,38.87,9.804,0.109494575870696,-0.117068800037909,-0.0851503540782288,0.899101,0.870191,0.887985
0.49090926351879177,0.361969,0.811078,0.667,62.159,32.795,10.784,0.106909082011202,-0.112541321299801,-0.0838755862066386,0.902022,0.87537,0.89063
0.5,0.368672,0.817781,0.653,63.168,28.745,22.059,0.105209845572948,-0.108137149093609,-0.082863231419293,0.90362,0.875604,0.893038
0.5090907364812083,0.375375,0.824484,0.653,62.36,25.708,31.863,0.102687033789187,-0.104543046318614,-0.0822719755273634,0.904795,0.876673,0.896672
0.5181814729624165,0.38207800000000003,0.831187,0.635,61.755,22.67,31.863,0.100255240136531,-0.10245378920884,-0.0817103594997765,0.904595,0.878348,0.899524
0.527273565662703,0.38878200000000007,0.837891,0.663,61.755,20.038,29.902,0.0980131085209026,-0.103122348815274,-0.0803282002966895,0.904996,0.878643,0.903507
0.5363643021439111,0.395485,0.844594,0.656,62.159,17.203,28.921,0.0970410398539798,-0.103823401585009,-0.0791874789725887,0.905448,0.879458,0.906767
0.5454550386251193,0.402188,0.851297,0.635,62.36,14.773,28.921,0.095017804128716,-0.104026646134427,-0.0784216976034595,0.906145,0.877408,0.91076
0.5545457751063276,0.408891,0.858,0.663,62.36,12.748,29.412,0.0947569887059589,-0.103166361837128,-0.0775940090235929,0.906558,0.87926,0.914239
0.5636365115875358,0.415594,0.864703,0.638,62.159,10.723,30.392,0.0947394341924251,-0.102791475326609,-0.0775518691636518,0.906968,0.879832,0.917772
0.5727272480687441,0.42229700000000003,0.871406,0.649,61.755,8.9,30.392,0.0952052717288835,-0.102318147102117,-0.0777393145365636,0.907199,0.880906,0.921506
0.5818179845499524,0.42900000000000005,0.878109,0.649,61.553,7.483,30.392,0.0942123210656673,-0.103046004275231,-0.0765500552353835,0.908217,0.882421,0.925541
0.5909087210311605,0.43570300000000006,0.884812,0.649,61.351,6.268,30.392,0.0942881153394234,-0.103388550213872,-0.0753788162560298,0.909499,0.882466,0.928478
0.6000008137314469,0.442407,0.891516,0.667,61.15,5.255,30.392,0.0941153518152619,-0.103785477593479,-0.0736526868447427,0.910054,0.882731,0.930694
0.6090915502126552,0.44911,0.898219,0.656,60.948,4.445,29.902,0.0962190427175843,-0.10203669056691,-0.0715374502474578,0.91122,0.880938,0.931959
0.6181822866938634,0.455813,0.904922,0.663,60.746,4.243,30.882,0.0952879766034675,-0.100445701939231,-0.0686140533675181,0.911964,0.881685,0.93523
0.6272730231750716,0.46251600000000004,0.911625,0.66,60.342,3.635,30.392,0.0935295769311346,-0.100818356417832,-0.0650330471080351,0.913486,0.88467,0.937749
0.6363637596562799,0.46921900000000005,0.918328,0.66,60.342,3.433,30.882,0.0896860630611725,-0.102008438520345,-0.0604282907726572,0.916129,0.887384,0.940884
0.6454544961374882,0.47592200000000007,0.925031,0.663,59.939,3.028,30.882,0.0836782587880369,-0.0996286884229049,-0.0544587849328519,0.919017,0.889142,0.943233
0.6545452326186962,0.48262499999999997,0.931734,0.638,59.535,2.825,31.372,0.0781707931864885,-0.0968150186460579,-0.0484064034525249,0.923581,0.890119,0.945119
0.6636359690999045,0.489328,0.938437,0.681,59.333,2.623,31.372,0.0730338226015187,-0.0927753316592981,-0.0421532567479685,0.92836,0.893039,0.945157
