cardiac cycle [%],t abs [s],t [s],ECG [mV],AoP [mmHg],LVP [mmHg],LAD Flow [mL/s],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.8434785090399153,0.6502029999999994,1.126125,0.635,58.849,8.492,32.02,0.0235232979058463,-0.0253547059350846,-0.0158648485418977,0.695044,0.831516,0.997181
0.8521740032872418,0.6569059999999993,1.132828,0.578,58.636,8.705,31.527,0.02289432680381,-0.025321971576096,-0.0156088561607105,0.694977,0.831352,0.997294
0.8608694975345687,0.6636089999999994,1.139531,0.603,58.423,8.705,31.035,0.0223147123283394,-0.0249374566547025,-0.0156802893866891,0.694887,0.831183,0.998022
0.8695649917818952,0.6703119999999994,1.146234,0.535,58.21,8.917,31.035,0.0217291828121545,-0.0243316769258572,-0.0155751837281991,0.695028,0.831776,0.999297
0.8782617832833242,0.6770159999999994,1.152938,0.492,57.996,8.917,30.05,0.0211506887142232,-0.0236576377999383,-0.0156482923292997,0.694916,0.831228,0.999173
0.8869572775306508,0.6837189999999993,1.159641,0.553,57.357,8.705,30.542,0.020680715753031,-0.0228460219968236,-0.0156508171137807,0.695336,0.83146,0.999762
0.8956527717779776,0.6904219999999994,1.166344,0.621,57.357,9.129,30.05,0.0201278887052871,-0.021758997229201,-0.01528474879099,0.695265,0.830929,0.999692
0.9043482660253042,0.6971249999999993,1.173047,0.681,57.143,9.129,30.05,0.0191752939659986,-0.0209429597681643,-0.0141892037528432,0.695395,0.831458,1.00062
0.913043760272631,0.7038279999999995,1.17975,0.681,57.143,9.554,30.05,0.0183832454952938,-0.0197077120786621,-0.0130623578556395,0.695396,0.831286,1.001033
0.9217392545199576,0.7105309999999994,1.186453,0.681,56.93,9.554,29.557,0.0167269018156912,-0.0179863817720092,-0.0115522093336646,0.69617,0.831072,1.000985
0.9304347487672845,0.7172339999999995,1.193156,0.692,56.504,9.554,29.064,0.0147568998028006,-0.0161010958034839,-0.00965106486182375,0.696454,0.830734,1.000837
0.939130243014611,0.7239369999999994,1.199859,0.671,56.504,9.978,28.572,0.0131214206275595,-0.0141925931757241,-0.00756387373611612,0.696828,0.830711,1.001507
0.94782703451604,0.7306409999999994,1.206563,0.681,56.291,10.191,28.572,0.0106868546387452,-0.0118874767274311,-0.00555193298158827,0.697494,0.831208,1.002383
0.9565225287633666,0.7373439999999993,1.213266,0.678,56.291,10.615,28.572,0.00773130953954457,-0.00949518793923392,-0.00313815749757888,0.697616,0.83116,1.002483
0.9652180230106935,0.7440469999999995,1.219969,0.678,55.864,11.04,28.572,0.00534590220293063,-0.00660668779291982,-0.00108813841252662,0.697165,0.831527,1.003072
0.97391351725802,0.7507499999999994,1.226672,0.821,55.438,11.04,28.079,0.00385155564610439,-0.00459752191185723,-3.21875158336755e-05,0.697442,0.832555,1.004244
0.9826090115053469,0.7574529999999995,1.233375,1.024,55.651,11.677,28.079,0.00212517588869248,-0.00246719589314845,0.000185200020020731,0.697963,0.832727,1.004574
0.9913045057526735,0.7641559999999994,1.240078,1.12,55.438,12.102,27.587,0.000600748870756755,-0.000914595440093377,-0.000247552064773074,0.697585,0.832628,1.006118
1.0,0.7708589999999993,1.246781,0.51,55.225,13.163,27.094,-8.31094267969683e-05,-0.000256736217744047,-0.000970405640220488,0.696702,0.831298,1.005968
