cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml],Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255,Unnamed: 256,Unnamed: 257,Unnamed: 258,Unnamed: 259,Unnamed: 260,Unnamed: 261,Unnamed: 262,Unnamed: 263,Unnamed: 264,Unnamed: 265,Unnamed: 266,Unnamed: 267,Unnamed: 268,Unnamed: 269,Unnamed: 270,Unnamed: 271,Unnamed: 272,Unnamed: 273,Unnamed: 274
0.7839994283361008,0.41691600000000006,0.653027,8.102,0.71,9.853,48.195,0.0276659309751203,-0.030800870730359,-0.0220081312107126,1.164579,1.047872,0.878408,,,,,,,,,,,,,,,,,,,,,,,,,0.6509,6.165,13.418,13.352,14.308,14.234,17.067,16.45,26.841,28.958,28.177,26.973,38.244,37.348,37.017,35.054,62.481,46.716,44.042,48.947,42.311,38.898,14.487,9.671,15.584,13.286,18.821,15.165,26.193,26.333,28.364,25.01,36.644,34.791,35.878,32.927,56.991,45.164,40.904,48.029,45.795,42.085,10.369,20.585,21.055,14.897,17.489,31.954,34.066,27.588,27.825,42.302,41.991,36.916,35.542,64.709,37.331,52.81,50.909,39.819,44.804,20.753,18.49,19.093,15.921,30.099,29.405,28.811,25.259,39.349,37.452,35.932,32.813,55.852,38.492,46.143,49.611,46.682,47.843,5.457,11.045,9.143,13.354,18.427,15.925,16.135,25.274,25.956,24.395,23.516,57.803,41.596,36.693,35.153,33.248,27.416,13.984,7.804,12.959,15.13,17.638,14.431,24.026,23.334,24.303,21.991,52.945,41.431,33.065,35.23,37.999,31.508,9.447,19.989,24.968,13.652,17.417,30.32,31.837,24.277,24.611,61.69,33.373,45.914,37.428,27.893,31.793,15.14,17.089,13.631,10.995,24.848,24.688,21.138,19.104,52.652,33.806,37.905,34.343,35.282,34.409,9.215,13.194,10.848,12.049,13.917,15.183,14.218,50.443,41.168,28.506,22.828,35.001,25.478,18.966,11.01,11.582,8.466,17.408,12.978,41.486,41.53,22.472,24.649,43.366,34.18,10.177,19.474,22.823,11.192,13.71,55.957,30.257,40.805,24.091,25.879,28.034,15.622,15.985,11.333,8.133,46.311,31.293,33.41,24.428,36.033,34.095,6.713,12.977,11.734,44.438,42.499,25.445,13.533,40.864,31.13,16.948,13.031,38.636,43.765,20.456,19.126,46.207,36.024,6.459,49.075,30.49,37.218,14.852,32.945,32.735,43.288,31.083,32.992,17.983,38.192,36.195,59.18,37.155,51.055,81.409,74.526,62.441,42.42,42.027,56.865,36.62,62.856,45.836,39.131,33.364,26.572,8.102,0.706,9.853,48.832,45.693,0.071
0.787999195157405,0.41904300000000005,0.655154,7.676,0.703,9.853,48.195,0.0268886155950416,-0.0294886314941007,-0.0218145671275857,1.166194,1.048102,0.878291,,,,,,,,,,,,,,,,,,,,,,,,,0.653027,6.168,13.43,13.373,14.326,14.256,17.092,16.491,26.869,28.99,28.217,27.021,38.282,37.391,37.063,35.1,62.522,46.793,44.06,48.894,42.27,38.856,14.479,9.683,15.591,13.3,18.829,15.199,26.216,26.361,28.391,25.053,36.672,34.825,35.911,32.964,57.025,45.226,40.916,47.963,45.738,42.032,10.353,20.603,21.06,14.913,17.514,31.971,34.086,27.609,27.857,42.324,42.009,36.942,35.569,64.721,37.373,52.813,50.842,39.788,44.77,20.779,18.515,19.111,15.974,30.136,29.45,28.846,25.32,39.388,37.487,35.97,32.862,55.88,38.545,46.158,49.553,46.637,47.803,5.448,11.06,9.139,13.357,18.43,15.954,16.147,25.291,25.98,24.426,23.536,57.841,41.681,36.702,35.085,33.187,27.35,13.98,7.798,12.966,15.14,17.653,14.445,24.042,23.359,24.322,22.008,52.984,41.5,33.079,35.151,37.921,31.437,9.435,19.992,24.977,13.657,17.419,30.333,31.849,24.293,24.621,61.72,33.431,45.925,37.353,27.829,31.742,15.128,17.094,13.619,11.001,24.841,24.687,21.135,19.108,52.692,33.874,37.906,34.239,35.186,34.318,9.219,13.212,10.838,12.066,13.95,15.209,14.231,50.505,41.26,28.532,22.75,34.914,25.389,18.988,11.026,11.578,8.473,17.426,13.0,41.542,41.63,22.466,24.56,43.284,34.091,10.162,19.494,22.841,11.207,13.715,56.008,30.325,40.836,24.018,25.789,27.979,15.602,15.974,11.312,8.13,46.37,31.381,33.416,24.307,35.927,33.995,6.719,12.989,11.724,44.488,42.586,25.465,13.451,40.795,31.075,16.947,13.016,38.667,43.83,20.481,19.046,46.139,35.983,6.44,49.117,30.565,37.241,14.769,32.878,32.695,43.346,31.174,33.003,17.874,38.105,36.12,59.248,37.162,51.069,81.375,74.51,62.515,42.448,42.035,56.894,36.596,62.807,45.812,39.036,33.297,26.529,8.102,0.71,9.853,48.195,52.139,0.071
0.792000842452062,0.4211710000000001,0.657282,7.463,0.692,9.853,48.195,0.0261242293832888,-0.0284199979259441,-0.0213221671327784,1.167994,1.04855,0.880424,,,,,,,,,,,,,,,,,,,,,,,,,0.655154,6.127,13.427,13.385,14.329,14.26,17.114,16.502,26.883,29.001,28.238,27.041,38.307,37.416,37.089,35.131,62.572,46.866,44.106,48.817,42.221,38.869,14.464,9.709,15.596,13.313,18.843,15.226,26.251,26.409,28.42,25.1,36.733,34.886,35.953,33.021,57.122,45.312,40.993,47.923,45.667,42.021,10.366,20.61,21.064,14.933,17.543,31.991,34.114,27.624,27.885,42.358,42.047,36.969,35.617,64.819,37.448,52.851,50.795,39.748,44.769,20.8,18.523,19.138,16.003,30.169,29.487,28.865,25.351,39.441,37.535,35.993,32.903,55.965,38.602,46.205,49.527,46.59,47.804,5.466,11.072,9.141,13.366,18.433,15.984,16.167,25.304,25.996,24.461,23.57,57.882,41.77,36.723,34.995,33.11,27.323,13.993,7.783,12.984,15.14,17.677,14.456,24.065,23.374,24.346,22.028,53.007,41.573,33.099,35.076,37.85,31.418,9.449,19.993,24.982,13.652,17.422,30.331,31.86,24.302,24.647,61.784,33.499,45.939,37.264,27.75,31.714,15.124,17.09,13.623,11.004,24.849,24.693,21.141,19.126,52.741,33.959,37.902,34.168,35.106,34.267,9.215,13.233,10.851,12.065,13.955,15.238,14.25,50.536,41.348,28.53,22.65,34.801,25.293,18.999,11.044,11.61,8.486,17.438,13.007,41.575,41.724,22.444,24.505,43.172,33.985,10.155,19.494,22.853,11.222,13.739,56.056,30.382,40.836,23.945,25.692,27.93,15.623,15.991,11.304,8.144,46.424,31.454,33.406,24.259,35.822,33.914,6.755,12.997,11.735,44.555,42.679,25.458,13.357,40.643,30.912,16.951,13.008,38.692,43.923,20.437,19.005,46.021,35.858,6.436,49.142,30.62,37.212,14.753,32.796,32.63,43.371,31.267,32.95,17.861,38.025,36.034,59.402,37.048,51.174,81.323,74.412,62.556,42.561,42.051,56.909,36.512,62.691,45.736,38.819,33.008,26.454,7.676,0.703,9.853,48.195,50.69,0.071
0.7960006092733664,0.42329800000000006,0.659409,7.676,0.674,10.345,47.77,0.0256203132641879,-0.0276129443419412,-0.0210351665273814,1.169336,1.04786,0.8796,,,,,,,,,,,,,,,,,,,,,,,,,0.657282,6.131,13.433,13.4,14.34,14.272,17.141,16.531,26.903,29.021,28.266,27.077,38.336,37.449,37.119,35.187,62.604,46.93,44.121,48.774,42.182,38.839,14.451,9.72,15.611,13.329,18.858,15.255,26.274,26.438,28.444,25.136,36.763,34.923,35.978,33.076,57.152,45.365,41.011,47.879,45.62,41.991,10.332,20.617,21.064,14.951,17.551,32.003,34.129,27.645,27.907,42.379,42.074,36.986,35.663,64.83,37.489,52.858,50.749,39.725,44.752,20.82,18.546,19.143,16.032,30.199,29.535,28.888,25.394,39.479,37.586,36.018,32.966,56.004,38.641,46.235,49.49,46.539,47.777,5.467,11.08,9.151,13.375,18.433,15.999,16.185,25.324,26.02,24.482,23.61,57.921,41.832,36.75,34.942,33.044,27.276,13.992,7.793,12.991,15.145,17.685,14.473,24.081,23.396,24.358,22.065,53.042,41.63,33.12,35.017,37.779,31.368,9.434,19.995,24.979,13.652,17.421,30.341,31.876,24.303,24.67,61.804,33.534,45.96,37.203,27.693,31.689,15.128,17.103,13.617,11.015,24.86,24.717,21.139,19.158,52.776,34.003,37.927,34.1,35.026,34.218,9.194,13.238,10.851,12.078,13.968,15.253,14.269,50.579,41.416,28.564,22.586,34.724,25.236,18.996,11.055,11.596,8.496,17.44,13.029,41.638,41.804,22.462,24.425,43.082,33.901,10.147,19.506,22.871,11.227,13.757,56.093,30.44,40.869,23.888,25.618,27.896,15.62,16.007,11.288,8.165,46.463,31.515,33.43,24.179,35.74,33.86,6.748,13.012,11.725,44.593,42.751,25.491,13.293,40.582,30.876,16.969,13.021,38.739,44.009,20.455,18.944,45.957,35.807,6.417,49.174,30.675,37.249,14.703,32.736,32.61,43.408,31.343,32.976,17.77,37.96,35.994,59.464,37.059,51.193,81.29,74.403,62.634,42.596,42.053,56.942,36.511,62.656,45.728,38.734,32.95,26.421,7.463,0.692,9.853,48.195,46.611,0.072
0.8000003760946706,0.42542500000000005,0.661536,7.676,0.671,10.345,48.195,0.0244149917954257,-0.0275056923449517,-0.0208192818769509,1.170304,1.048602,0.879613,,,,,,,,,,,,,,,,,,,,,,,,,0.659409,6.139,13.437,13.41,14.344,14.289,17.152,16.54,26.916,29.038,28.292,27.088,38.351,37.472,37.143,35.219,62.644,46.982,44.138,48.735,42.123,38.807,14.447,9.721,15.63,13.347,18.873,15.275,26.298,26.468,28.475,25.156,36.787,34.952,36.004,33.113,57.188,45.416,41.029,47.848,45.565,41.968,10.322,20.629,21.087,14.972,17.575,32.023,34.158,27.67,27.932,42.4,42.098,37.009,35.7,64.865,37.535,52.876,50.719,39.684,44.736,20.838,18.563,19.156,16.066,30.224,29.578,28.912,25.425,39.504,37.616,36.037,33.006,56.046,38.686,46.255,49.461,46.481,47.752,5.498,11.08,9.139,13.387,18.443,16.025,16.189,25.339,26.044,24.512,23.642,57.971,41.89,36.782,34.903,32.967,27.229,14.011,7.786,12.995,15.136,17.714,14.466,24.081,23.398,24.375,22.082,53.06,41.688,33.121,34.968,37.725,31.335,9.426,19.996,24.985,13.659,17.42,30.344,31.885,24.315,24.688,61.839,33.578,45.981,37.156,27.622,31.657,15.116,17.111,13.617,11.017,24.855,24.72,21.141,19.178,52.821,34.067,37.937,34.042,34.939,34.154,9.179,13.256,10.836,12.081,13.981,15.276,14.285,50.625,41.476,28.597,22.536,34.648,25.183,19.009,11.061,11.581,8.497,17.448,13.052,41.699,41.885,22.471,24.366,42.999,33.824,10.143,19.516,22.884,11.238,13.766,56.132,30.475,40.91,23.84,25.543,27.878,15.609,16.002,11.282,8.184,46.509,31.588,33.442,24.118,35.658,33.798,6.75,13.026,11.723,44.636,42.811,25.527,13.248,40.517,30.834,16.971,13.018,38.774,44.065,20.485,18.9,45.893,35.77,6.396,49.191,30.709,37.283,14.668,32.694,32.611,43.442,31.403,33.001,17.71,37.898,35.961,59.528,37.064,51.22,81.259,74.399,62.702,42.621,42.043,56.968,36.523,62.624,45.725,38.658,32.898,26.393,7.676,0.674,10.345,47.77,37.819,0.072
0.8040001429159748,0.42755200000000004,0.663663,8.102,0.674,10.345,48.62,0.0244630543537972,-0.0263144134155086,-0.0205318783878328,1.172555,1.048294,0.87878,,,,,,,,,,,,,,,,,,,,,,,,,0.661536,6.169,13.443,13.414,14.342,14.307,17.16,16.554,26.938,29.062,28.311,27.108,38.381,37.496,37.167,35.247,62.715,47.021,44.145,48.698,42.063,38.755,14.446,9.714,15.638,13.368,18.89,15.29,26.322,26.486,28.496,25.171,36.814,34.97,36.022,33.132,57.234,45.443,41.023,47.808,45.519,41.932,10.286,20.634,21.101,14.99,17.57,32.044,34.176,27.691,27.944,42.42,42.111,37.023,35.717,64.91,37.559,52.872,50.678,39.641,44.702,20.836,18.583,19.157,16.074,30.248,29.611,28.927,25.448,39.535,37.646,36.052,33.031,56.122,38.708,46.266,49.422,46.41,47.699,5.494,11.08,9.144,13.407,18.458,16.043,16.197,25.367,26.06,24.538,23.667,58.035,41.931,36.791,34.866,32.912,27.178,14.016,7.806,12.999,15.142,17.72,14.47,24.093,23.403,24.386,22.095,53.12,41.727,33.117,34.914,37.661,31.27,9.411,20.007,25.0,13.668,17.424,30.357,31.892,24.327,24.705,61.902,33.616,45.987,37.107,27.552,31.601,15.137,17.142,13.619,11.029,24.879,24.743,21.151,19.198,52.896,34.089,37.957,33.995,34.858,34.096,9.18,13.262,10.835,12.089,13.979,15.293,14.299,50.685,41.519,28.606,22.48,34.594,25.126,19.021,11.074,11.59,8.497,17.463,13.068,41.76,41.932,22.463,24.313,42.947,33.768,10.139,19.518,22.885,11.245,13.778,56.193,30.516,40.922,23.785,25.478,27.828,15.609,16.004,11.278,8.192,46.574,31.627,33.446,24.055,35.589,33.736,6.749,13.031,11.724,44.694,42.842,25.557,13.187,40.471,30.803,16.974,13.018,38.838,44.099,20.503,18.849,45.839,35.724,6.394,49.239,30.731,37.304,14.622,32.655,32.593,43.491,31.436,33.011,17.656,37.853,35.929,59.58,37.095,51.252,81.261,74.414,62.733,42.621,42.032,56.97,36.521,62.591,45.709,38.602,32.858,26.369,7.676,0.671,10.345,48.195,31.434,0.072
0.8079999097372791,0.42967900000000003,0.66579,8.529,0.674,10.345,48.62,0.0239054098655151,-0.0250624687738653,-0.0203663871134744,1.17268,1.046659,0.881554,,,,,,,,,,,,,,,,,,,,,,,,,0.663663,6.209,13.437,13.424,14.337,14.321,17.152,16.572,26.951,29.08,28.324,27.125,38.406,37.531,37.187,35.261,62.8,47.051,44.167,48.652,41.999,38.704,14.447,9.704,15.647,13.38,18.897,15.316,26.338,26.49,28.517,25.187,36.832,34.992,36.041,33.137,57.285,45.467,41.022,47.76,45.48,41.903,10.276,20.638,21.112,14.998,17.578,32.059,34.189,27.714,27.965,42.439,42.136,37.041,35.729,64.971,37.59,52.877,50.635,39.602,44.673,20.843,18.599,19.159,16.105,30.272,29.63,28.953,25.483,39.561,37.681,36.077,33.05,56.194,38.742,46.275,49.383,46.362,47.662,5.498,11.081,9.144,13.419,18.473,16.061,16.203,25.389,26.087,24.564,23.681,58.106,41.968,36.807,34.824,32.862,27.134,14.019,7.823,13.003,15.143,17.732,14.472,24.104,23.42,24.402,22.098,53.183,41.759,33.12,34.859,37.609,31.221,9.381,20.01,25.009,13.68,17.423,30.366,31.906,24.337,24.708,61.961,33.645,45.995,37.058,27.502,31.566,15.142,17.162,13.606,11.035,24.887,24.767,21.149,19.196,52.98,34.105,37.981,33.929,34.772,34.034,9.201,13.265,10.826,12.103,14.0,15.315,14.31,50.761,41.555,28.627,22.426,34.538,25.068,19.039,11.083,11.608,8.516,17.491,13.08,41.817,41.969,22.46,24.27,42.909,33.731,10.128,19.518,22.893,11.247,13.781,56.258,30.547,40.939,23.725,25.42,27.787,15.596,16.007,11.272,8.186,46.651,31.664,33.453,23.979,35.519,33.671,6.75,13.04,11.721,44.753,42.863,25.585,13.127,40.43,30.775,16.986,13.019,38.896,44.125,20.521,18.793,45.799,35.692,6.402,49.299,30.743,37.333,14.571,32.613,32.575,43.548,31.46,33.02,17.603,37.81,35.895,59.631,37.126,51.283,81.273,74.437,62.758,42.608,42.022,56.971,36.516,62.568,45.7,38.548,32.818,26.35,8.102,0.674,10.345,48.62,32.74,0.073
0.8119996765585833,0.431806,0.667917,8.529,0.692,10.345,49.469,0.0231803409362749,-0.0246793706969182,-0.0199026321775343,1.173556,1.046324,0.882837,,,,,,,,,,,,,,,,,,,,,,,,,0.66579,6.213,13.452,13.405,14.355,14.338,17.172,16.574,26.971,29.097,28.35,27.139,38.426,37.554,37.213,35.293,62.91,47.096,44.167,48.584,41.972,38.696,14.462,9.687,15.662,13.387,18.911,15.323,26.357,26.504,28.536,25.2,36.85,35.008,36.056,33.161,57.387,45.5,41.015,47.684,45.442,41.888,10.273,20.656,21.129,15.012,17.58,32.074,34.22,27.728,27.995,42.461,42.161,37.057,35.762,65.095,37.622,52.89,50.565,39.558,44.658,20.851,18.6,19.169,16.126,30.293,29.664,28.974,25.527,39.592,37.709,36.101,33.093,56.326,38.79,46.279,49.317,46.313,47.635,5.516,11.086,9.128,13.417,18.478,16.075,16.186,25.391,26.101,24.58,23.698,58.221,42.012,36.816,34.743,32.811,27.099,14.029,7.819,13.014,15.141,17.748,14.454,24.109,23.426,24.413,22.109,53.28,41.792,33.117,34.775,37.568,31.202,9.354,20.002,25.024,13.681,17.422,30.367,31.919,24.344,24.725,62.079,33.685,46.008,36.976,27.443,31.536,15.146,17.196,13.605,11.056,24.905,24.795,21.163,19.231,53.127,34.148,38.006,33.849,34.688,33.98,9.219,13.262,10.783,12.106,14.028,15.323,14.317,50.889,41.587,28.671,22.337,34.463,25.014,19.064,11.084,11.619,8.52,17.516,13.106,41.932,42.028,22.454,24.191,42.86,33.683,10.117,19.523,22.913,11.256,13.796,56.378,30.578,40.972,23.648,25.353,27.761,15.574,15.994,11.262,8.202,46.785,31.734,33.449,23.867,35.438,33.591,6.779,13.051,11.722,44.879,42.903,25.631,13.039,40.365,30.721,16.999,13.016,38.988,44.158,20.545,18.728,45.757,35.669,6.393,49.402,30.763,37.369,14.498,32.565,32.562,43.657,31.501,33.038,17.505,37.757,35.861,59.741,37.176,51.347,81.328,74.505,62.797,42.589,42.01,56.986,36.513,62.548,45.704,38.467,32.754,26.333,8.529,0.674,10.345,48.62,36.677,0.073
0.8159994433798875,0.433933,0.670044,8.742,0.692,10.838,49.044,0.0225369898792445,-0.024141854898563,-0.018942394170744,1.174923,1.045954,0.881875,,,,,,,,,,,,,,,,,,,,,,,,,0.667917,6.23,13.45,13.404,14.361,14.353,17.18,16.589,26.989,29.127,28.371,27.161,38.454,37.587,37.235,35.324,62.974,47.122,44.174,48.536,41.927,38.665,14.462,9.676,15.666,13.401,18.925,15.336,26.37,26.523,28.556,25.219,36.873,35.028,36.071,33.187,57.434,45.528,40.999,47.63,45.402,41.854,10.27,20.665,21.143,15.028,17.603,32.085,34.24,27.746,28.009,42.482,42.175,37.068,35.783,65.135,37.635,52.877,50.508,39.532,44.641,20.855,18.617,19.188,16.154,30.305,29.686,28.997,25.552,39.619,37.724,36.116,33.125,56.372,38.827,46.252,49.265,46.277,47.6,5.503,11.093,9.115,13.423,18.491,16.094,16.193,25.404,26.122,24.601,23.717,58.274,42.046,36.821,34.689,32.764,27.055,14.036,7.814,13.014,15.156,17.763,14.47,24.121,23.445,24.429,22.131,53.342,41.836,33.114,34.714,37.508,31.137,9.364,20.003,25.041,13.688,17.425,30.378,31.932,24.351,24.739,62.135,33.707,46.014,36.913,27.386,31.497,15.127,17.195,13.607,11.055,24.903,24.788,21.16,19.239,53.175,34.192,37.984,33.77,34.627,33.913,9.228,13.268,10.778,12.112,14.049,15.339,14.323,50.948,41.624,28.694,22.275,34.399,24.949,19.081,11.1,11.629,8.522,17.53,13.122,41.982,42.08,22.443,24.13,42.808,33.621,10.109,19.531,22.921,11.26,13.798,56.432,30.603,40.992,23.581,25.289,27.72,15.581,15.993,11.251,8.21,46.847,31.772,33.452,23.789,35.365,33.525,6.801,13.071,11.731,44.949,42.958,25.664,12.977,40.302,30.65,17.0,13.005,39.023,44.186,20.57,18.677,45.708,35.63,6.374,49.444,30.785,37.393,14.443,32.517,32.534,43.714,31.547,33.048,17.425,37.693,35.803,59.816,37.17,51.378,81.32,74.498,62.827,42.582,41.981,56.98,36.524,62.522,45.693,38.381,32.682,26.316,8.529,0.692,10.345,49.469,45.468,0.074
0.8199992102011917,0.43606,0.672171,8.529,0.678,10.838,48.832,0.021855924671483,-0.0235858470957557,-0.0182521998424031,1.175262,1.044576,0.882779,,,,,,,,,,,,,,,,,,,,,,,,,0.670044,6.198,13.449,13.389,14.371,14.371,17.199,16.6,27.003,29.138,28.389,27.18,38.476,37.605,37.261,35.353,63.104,47.169,44.203,48.484,41.883,38.696,14.471,9.678,15.668,13.417,18.936,15.348,26.382,26.543,28.574,25.252,36.905,35.059,36.103,33.227,57.601,45.592,41.029,47.61,45.336,41.853,10.305,20.667,21.16,15.028,17.631,32.096,34.255,27.753,28.035,42.503,42.193,37.087,35.815,65.357,37.685,52.908,50.447,39.426,44.629,20.861,18.624,19.208,16.169,30.312,29.688,29.018,25.584,39.645,37.737,36.141,33.155,56.57,38.898,46.251,49.252,46.206,47.593,5.515,11.102,9.119,13.434,18.507,16.106,16.2,25.417,26.135,24.625,23.745,58.378,42.088,36.866,34.613,32.722,27.037,14.052,7.802,13.008,15.153,17.771,14.47,24.126,23.445,24.442,22.146,53.433,41.878,33.136,34.662,37.467,31.115,9.395,20.016,25.055,13.689,17.433,30.385,31.938,24.365,24.762,62.294,33.735,46.055,36.813,27.299,31.47,15.116,17.177,13.621,11.055,24.9,24.773,21.169,19.249,53.3,34.244,37.983,33.714,34.575,33.876,9.233,13.284,10.761,12.11,14.043,15.36,14.338,50.99,41.659,28.731,22.223,34.391,24.891,19.099,11.098,11.66,8.531,17.549,13.133,42.016,42.116,22.466,24.175,42.789,33.574,10.103,19.533,22.922,11.274,13.82,56.563,30.624,41.039,23.476,25.222,27.641,15.576,15.98,11.246,8.221,46.982,31.818,33.473,23.755,35.294,33.431,6.817,13.077,11.741,44.986,42.989,25.726,13.002,40.274,30.535,16.994,12.992,39.032,44.208,20.614,18.759,45.679,35.547,6.379,49.546,30.796,37.435,14.403,32.479,32.446,43.813,31.576,33.07,17.45,37.656,35.722,60.129,36.947,51.596,81.385,74.427,62.87,42.576,41.859,56.911,36.679,62.576,45.73,38.173,32.375,26.35,8.742,0.692,10.838,49.044,54.015,0.074
