cardiac cycle [%],t abs [s],t [s],LVP [mmHg],ECG [mV],LAD Flow [ml/s],AoP [mmHg],rad strain,circ strain,long strain,tissue vol ischemic [ml],tissue vol border [ml],tissue vol remote [ml]
0.6583847659336993,0.337411,0.534765,4.051,0.703,50.247,64.543,0.143347682602515,-0.090349247270776,-0.119418720114399,1.057244,1.105469,0.974507
0.6645957036623653,0.34059399999999995,0.537948,2.559,0.685,52.217,64.755,0.144791450042935,-0.090645412960017,-0.11895854449508,1.059709,1.105803,0.97475
0.6708066413910315,0.343777,0.541131,1.706,0.678,53.695,64.331,0.147173469758159,-0.0901044813832592,-0.118589364105812,1.061775,1.106007,0.975215
0.6770175791196975,0.34695999999999994,0.544314,1.493,0.688,55.665,64.755,0.150577286237228,-0.0895642247824398,-0.118095062416231,1.064835,1.107314,0.976655
0.6832304681326015,0.350144,0.547498,1.279,0.699,56.651,65.817,0.154471392427121,-0.0891290842946139,-0.116704516849272,1.069278,1.109467,0.977463
0.6894414058612675,0.35332699999999995,0.550681,0.426,0.692,58.128,64.755,0.156360877475104,-0.0886270606941931,-0.113810022525814,1.072517,1.111,0.976912
0.6956523435899337,0.35651,0.553864,-0.64,0.671,59.114,64.118,0.156253069182832,-0.0883193758128849,-0.109736294063189,1.077874,1.111711,0.979194
0.7018632813185997,0.35969299999999993,0.557047,-1.066,0.663,60.099,62.845,0.152255409657933,-0.0870027044961674,-0.107688824404416,1.082013,1.112048,0.981262
0.7080742190472659,0.362876,0.56023,-0.64,0.674,60.591,63.482,0.144351555625905,-0.085477813399089,-0.100900118848026,1.087204,1.114674,0.982316
0.7142851567759321,0.366059,0.563413,0.0,0.692,61.084,63.906,0.138154405701972,-0.0839309241606363,-0.0977046719129928,1.090882,1.11425,0.985815
0.7204960945045981,0.36924199999999996,0.566596,0.213,0.692,61.084,64.118,0.131611453787969,-0.0825109593839475,-0.0952915538255609,1.096911,1.114285,0.98931
0.7267070322332643,0.372425,0.569779,-0.213,0.681,61.084,63.694,0.124788049098092,-0.0808091888575404,-0.0917092977838722,1.100507,1.113738,0.991371
0.7329199212461681,0.37560899999999997,0.572963,-0.213,0.667,61.577,62.845,0.116349453933177,-0.0772173886086753,-0.0864442928753504,1.10869,1.115536,0.992438
0.7391308589748343,0.378792,0.576146,0.0,0.678,61.577,64.118,0.109819118866945,-0.0738238767157935,-0.0792708984560823,1.115097,1.119605,0.992681
0.7453417967035003,0.38197499999999995,0.579329,0.64,0.699,61.084,64.118,0.10218712477734,-0.0713833713180297,-0.0710349817205679,1.120178,1.120031,0.995278
0.7515527344321665,0.385158,0.582512,0.426,0.71,61.084,64.755,0.0935312405565645,-0.069284619098446,-0.063834532323296,1.128058,1.120983,0.99461
0.7577636721608325,0.38834099999999994,0.585695,0.213,0.703,61.084,64.331,0.0841069482657977,-0.0663585133008078,-0.0566794213334846,1.13504,1.124251,0.992985
0.7639746098894987,0.391524,0.588878,-0.213,0.685,61.084,63.057,0.074734482625497,-0.0628016124845557,-0.0495134118288414,1.140553,1.124546,0.991272
0.7701855476181647,0.3947069999999999,0.592061,0.213,0.685,61.084,63.694,0.065018114944107,-0.0594298078224069,-0.0461474713732573,1.145443,1.127534,0.989006
0.7763964853468309,0.39788999999999997,0.595244,1.493,0.706,61.084,64.118,0.0587719740574158,-0.0555865928248106,-0.0422146416002034,1.147313,1.126101,0.986829
0.7826093743597347,0.40107399999999993,0.598428,2.772,0.71,61.084,65.18,0.0524633366599706,-0.0518797338038754,-0.0385580799235471,1.151674,1.127397,0.982902
0.7888203120884009,0.404257,0.601611,3.625,0.696,61.084,64.118,0.0435751698882634,-0.0496343469511869,-0.03360531353254,1.152676,1.12723,0.981732
0.7950312498170671,0.40744,0.604794,3.838,0.667,61.577,63.694,0.0369558515214942,-0.0447610357997383,-0.0287837304944776,1.156831,1.127838,0.982539
0.8012421875457331,0.41062299999999996,0.607977,4.051,0.663,62.069,63.482,0.0297509734719126,-0.0417826367018847,-0.0248418619843037,1.159603,1.125648,0.984031
0.8074531252743993,0.413806,0.61116,4.478,0.674,62.069,63.906,0.0258600086493404,-0.0367353297009886,-0.0233207467635879,1.16529,1.125573,0.983416
0.8136640630030654,0.41698899999999994,0.614343,4.264,0.688,62.069,64.755,0.0234180049739941,-0.0313482919751193,-0.022031790764082,1.165526,1.123941,0.985006
0.8198750007317316,0.420172,0.617526,2.772,0.685,62.562,63.906,0.0195349028932096,-0.0264985722029566,-0.01889498845834,1.16876,1.124494,0.984159
0.8260859384603976,0.4233549999999999,0.620709,1.279,0.667,62.562,63.482,0.014384538021483,-0.0231281825936207,-0.0163002421657107,1.172772,1.123604,0.985861
0.8322968761890638,0.426538,0.623892,0.213,0.663,62.562,62.632,0.0103069191380843,-0.0203127349308948,-0.0138320295106387,1.174349,1.121366,0.984583
0.8385097652019675,0.42972199999999994,0.627076,0.213,0.678,62.562,63.482,0.00696857940152347,-0.0158822496286519,-0.0117198729917006,1.176318,1.119089,0.985297
0.8447207029306337,0.432905,0.630259,0.426,0.699,62.562,64.331,0.00400176954549699,-0.0122820165259325,-0.00905501150931717,1.178312,1.117187,0.983904
0.8509316406592997,0.4360879999999999,0.633442,0.64,0.696,62.562,63.694,0.00251008910027662,-0.00943409297180186,-0.00570198603570043,1.182582,1.119774,0.983441
0.8571425783879659,0.43927099999999997,0.636625,0.64,0.678,62.562,63.269,8.80178286785573e-06,-0.00633934002973744,-0.00345076705123316,1.181376,1.11721,0.983509
0.8633535161166321,0.442454,0.639808,1.493,0.671,62.069,62.208,-0.00170010892283621,-0.00349679614212601,-0.000513069477775198,1.183727,1.116822,0.984035
0.8695644538452981,0.44563699999999995,0.642991,2.559,0.671,62.069,63.057,-0.00341886607471791,-0.00113511073793563,0.00208710638210889,1.186508,1.116141,0.984181
0.8757753915739643,0.44882,0.646174,3.838,0.692,61.577,63.269,-0.00408002032361541,0.00138942991254909,0.00343329864822927,1.188676,1.115194,0.983229
0.8819863293026303,0.45200299999999993,0.649357,4.478,0.699,61.084,63.694,-0.00589846978118524,0.00357169419244793,0.00373482219644758,1.19089,1.115898,0.983332
0.8881992183155344,0.455187,0.652541,4.478,0.681,60.591,63.057,-0.0071794649903067,0.00494268166965155,0.00567661241127397,1.190514,1.113943,0.982554
0.8944101560442004,0.45836999999999994,0.655724,4.478,0.667,60.099,61.783,-0.00846616708896483,0.00629829253402433,0.00745559355419755,1.191968,1.114685,0.981893
0.9006210937728666,0.461553,0.658907,4.264,0.671,59.606,62.208,-0.00978837498123472,0.00775676218187359,0.00837537895115677,1.192084,1.114905,0.979956
0.9068320315015326,0.4647359999999999,0.66209,4.904,0.692,58.621,62.632,-0.0107591946976745,0.00852356095605761,0.00866436972573673,1.192327,1.114782,0.979572
0.9130429692301988,0.467919,0.665273,5.117,0.696,57.636,63.482,-0.0118833013574862,0.00883996337273062,0.00881030589672687,1.193887,1.116339,0.980386
0.919253906958865,0.471102,0.668456,4.904,0.681,56.651,62.208,-0.0130606247237814,0.00922643158563346,0.00855738179161658,1.192835,1.114005,0.981233
0.925464844687531,0.47428499999999996,0.671639,4.264,0.667,56.158,61.571,-0.0130054348654686,0.00925570069793925,0.00855094027474566,1.195179,1.113076,0.982459
0.9316777337004347,0.4774689999999999,0.674823,4.264,0.663,54.68,61.358,-0.0123018257348913,0.00890714457092413,0.00814214506990451,1.197166,1.113262,0.983252
0.9378886714291009,0.48065199999999997,0.678006,4.691,0.678,53.695,61.571,-0.0117291727855225,0.00829073239970859,0.00768414244128792,1.197,1.114658,0.983492
0.9440996091577671,0.483835,0.681189,5.33,0.688,52.71,62.632,-0.011125354968788,0.00760092982007351,0.00740663393466361,1.197463,1.115793,0.98461
0.9503105468864331,0.48701799999999995,0.684372,5.117,0.681,51.724,61.146,-0.00971733995391361,0.00701477437702827,0.00763287082528965,1.196802,1.115687,0.984459
0.9565214846150993,0.490201,0.687555,4.691,0.649,51.232,60.934,-0.00873147256741644,0.00635723478267551,0.00754799918599866,1.197154,1.116182,0.985117
0.9627324223437653,0.49338399999999993,0.690738,4.478,0.56,50.247,60.085,-0.00762489759310058,0.00550027725883449,0.00738404616842234,1.19939,1.119816,0.986339
0.9689433600724315,0.496567,0.693921,4.904,0.488,49.754,60.509,-0.00657773508291085,0.00472036544743207,0.00700409861321421,1.196905,1.119545,0.986861
0.9751542978010976,0.4997499999999999,0.697104,5.117,0.499,48.769,61.358,-0.0051644054443316,0.00390594492646066,0.00619186050184892,1.197862,1.120141,0.986289
0.9813671868140016,0.502934,0.700288,4.904,0.578,48.276,60.721,-0.00388651987141664,0.00310084902148215,0.00519534173591144,1.197052,1.121684,0.987384
0.9875781245426676,0.5061169999999999,0.703471,4.051,0.703,47.784,60.297,-0.00267644604517354,0.0022492642348143,0.00404418328992237,1.196537,1.122431,0.988231
0.9937890622713338,0.5093,0.706654,3.412,0.881,47.291,59.235,-0.00143578767556688,0.00123443319193834,0.00305893893938106,1.19472,1.121653,0.988833
1.0,0.512483,0.709837,3.625,1.024,47.291,60.085,-0.000443493253436889,0.000329053526161467,0.00136558472007855,1.193594,1.123514,0.991462
